order_id,order_date, Customer ID ,product_category,product_price,quantity,total_price
16812,06/08/2024,ID_024,Home,7185.0,2,14370
16813,01/06/2024,C0011,Home,7403.0,3,22209
16814,2024-09-05,C0187,Home,4617.0,2,9234
16815,2024-08-02,ID_186,Electronics ,927.0,4,3708
16816,2024-08-25,ID_033,Home,3205.0,2,6410
16817,2024-06-19,ID_243,Beauty,1560.0,2,3120
16818,2024-07-25,C0272,N/A,351.0,2,702
16819,2024-08-01,ID_002,Electronics ,3060.0,4,12240
16820,2024-07-21,C0321,BOOKS,323.0,3,969
16821,2024-09-13,ID_289,Clothing,1113.0,1,1113
16822,2024-06-19,C0056,Clothing,8450.0,1,8450
16823,2024-08-10,C0240,Home,8562.0,2,17124
16824,2024-06-07,ID_116,Electronics ,2466.0,3,7398
16825,2024-07-10,ID_313,Clothing,8792.0,3,26376
16826,2024-08-24,C0185,Clothing,5040.0,4,20160
16827,31/08/2024,C0148,BOOKS,6363.0,3,19089
16828,2024-06-14,ID_113,Electronics ,6289.0,1,6289
16829,2024-09-09,C0235,BOOKS,4728.0,2,9456
16830,2024-07-09,ID_316,N/A,4089.0,3,12267
16831,03/08/2024,C0130,Home,1838.0,1,1838
16832,2024-08-13,C0324,Beauty,7673.0,1,7673
16833,24/08/2024,C0312,Electronics ,6492.0,1,6492
16834,2024-08-28,ID_054,Beauty,9724.0,4,38896
16835,2024-06-13,ID_012,Beauty,5676.0,2,11352
16836,2024-07-10,ID_074,Electronics ,9411.0,2,18822
16837,2024-09-03,ID_060,Beauty,2995.0,1,2995
16838,2024-08-24,C0153,Home,390.0,4,1560
16839,2024-06-11,C0075,Home,6387.0,3,19161
16840,27/07/2024,ID_341,Clothing,4235.0,1,4235
16841,2024-08-08,ID_085,Beauty,5778.0,2,11556
16842,2024-08-24,C0126,BOOKS,2764.0,1,2764
16843,2024-08-22,C0186,Clothing,6591.0,3,19773
16844,2024-09-14,C0074,Electronics ,9347.0,2,18694
16845,2024-09-10,ID_178,Home,2067.0,4,8268
16846,2024-06-07,C0089,Clothing,388.0,3,1164
16847,04/06/2024,C0171,Home,9676.0,2,19352
16848,2024-07-14,ID_049,Beauty,9224.0,2,18448
16849,26/09/2024,C0099,BOOKS,5104.0,1,5104
16850,08/06/2024,ID_126,BOOKS,1420.0,2,2840
16851,30/07/2024,C0157,Clothing,1331.0,3,3993
16852,2024-06-11,C0289,BOOKS,7241.0,1,7241
16853,2024-09-16,C0093,Electronics ,242.0,4,968
16854,2024-09-23,ID_209,Home,3455.0,2,6910
16855,18/08/2024,C0306,BOOKS,409.0,1,409
16856,2024-08-05,ID_201,Clothing,7700.0,2,15400
16857,2024-06-11,ID_061,Clothing,9845.0,2,19690
16858,2024-08-10,C0299,BOOKS,1844.0,3,5532
16859,31/08/2024,ID_029,Electronics ,4196.0,4,16784
16860,2024-07-09,ID_004,Home,8678.0,1,8678
16861,2024-08-05,C0216,Clothing,8284.0,4,33136
16862,2024-06-26,C0153,Electronics ,1154.0,2,2308
16863,05/06/2024,C0278,BOOKS,2533.0,2,5066
16864,2024-07-27,ID_257,Clothing,1417.0,3,4251
16865,2024-08-09,C0026,BOOKS,1968.0,2,3936
16866,2024-08-04,C0232,Clothing,4897.0,3,14691
16867,2024-09-12,C0360,Electronics ,841.0,2,1682
16868,12/08/2024,ID_058,Clothing,9188.0,1,9188
16869,08/06/2024,C0295,Beauty,9495.0,2,18990
16870,01/07/2024,C0303,N/A,9047.0,4,36188
16871,2024-07-30,C0360,BOOKS,,1,8799
16872,2024-06-02,C0360,Beauty,397.0,2,794
16873,2024-06-07,ID_365,Beauty,5739.0,4,22956
16874,2024-07-23,ID_028,Clothing,7598.0,1,7598
16875,2024-07-31,ID_118,BOOKS,8049.0,2,16098
16876,2024-09-06,C0235,Electronics ,5290.0,2,10580
16877,2024-06-23,ID_160,Home,6501.0,4,26004
16878,2024-06-18,ID_172,Home,103.0,3,309
16879,17/06/2024,C0110,Electronics ,8163.0,1,8163
16880,07/08/2024,ID_174,Home,3240.0,4,12960
16881,2024-09-07,ID_329,Beauty,,3,13020
16882,2024-08-08,C0273,Home,3165.0,4,12660
16883,21/06/2024,C0181,Home,3457.0,4,13828
16884,2024-06-23,C0192,Home,7492.0,4,29968
16885,2024-08-21,C0316,Beauty,1033.0,2,2066
16886,2024-07-08,C0157,N/A,423.0,1,423
16887,2024-06-13,C0318,Electronics ,1100.0,3,3300
16888,2024-07-02,ID_229,BOOKS,8872.0,4,35488
16889,26/06/2024,ID_301,BOOKS,2148.0,4,8592
16890,2024-09-25,C0151,BOOKS,4527.0,2,9054
16891,2024-06-03,C0141,Electronics ,4388.0,4,17552
16892,10/08/2024,ID_214,Home,5575.0,4,22300
16893,21/06/2024,ID_119,Home,2937.0,1,2937
16894,2024-07-17,ID_050,Beauty,2388.0,4,9552
16895,2024-06-27,C0355,Clothing,4516.0,3,13548
16896,2024-09-08,ID_241,BOOKS,7450.0,2,14900
16897,2024-08-25,C0211,Electronics ,6068.0,3,18204
16898,2024-09-18,C0033,Electronics ,7496.0,2,14992
16899,2024-06-23,ID_193,BOOKS,6824.0,4,27296
16900,2024-06-25,C0166,Beauty,103.0,4,412
16901,2024-06-02,ID_324,BOOKS,8593.0,4,34372
16902,2024-08-11,ID_073,BOOKS,5472.0,2,10944
16903,2024-06-10,C0065,N/A,9558.0,2,19116
16904,2024-07-04,ID_065,Electronics ,3362.0,4,13448
16905,2024-06-20,C0233,BOOKS,6640.0,2,13280
16906,2024-06-20,ID_078,Electronics ,8591.0,4,34364
16907,28/09/2024,ID_127,Beauty,8639.0,2,17278
16908,01/08/2024,C0169,Electronics ,5428.0,1,5428
16909,2024-06-19,ID_079,Beauty,6432.0,1,6432
16910,22/06/2024,C0278,Beauty,5590.0,1,5590
16911,2024-09-07,ID_041,Electronics ,967.0,3,2901
16912,2024-09-07,C0232,Home,8728.0,2,17456
16913,2024-09-07,C0367,BOOKS,5591.0,3,16773
16914,2024-06-06,ID_226,Clothing,1596.0,4,6384
16915,2024-07-03,C0139,Electronics ,6987.0,2,13974
16916,27/06/2024,C0214,Clothing,,3,11049
16917,30/07/2024,C0266,Beauty,8267.0,2,16534
16918,2024-09-11,C0356,BOOKS,6514.0,1,6514
16919,06/07/2024,ID_255,Electronics ,3131.0,3,9393
16920,30/07/2024,C0112,Clothing,765.0,3,2295
16921,2024-06-06,C0222,Home,2145.0,2,4290
16922,24/08/2024,C0113,Clothing,4916.0,4,19664
16923,2024-08-21,ID_037,Beauty,3616.0,3,10848
16924,2024-07-08,C0207,Beauty,3007.0,1,3007
16925,2024-06-24,ID_313,Beauty,8300.0,4,33200
16926,2024-06-30,ID_254,Electronics ,245.0,1,245
16927,2024-07-05,ID_026,Beauty,506.0,1,506
16928,11/09/2024,ID_219,Home,3247.0,4,12988
16929,2024-09-20,ID_284,Clothing,1088.0,4,4352
16930,2024-08-11,ID_130,Home,2583.0,3,7749
16931,2024-06-14,C0286,BOOKS,827.0,4,3308
16932,2024-09-10,ID_302,Clothing,2214.0,4,8856
16933,2024-08-26,C0367,Beauty,2469.0,2,4938
16934,2024-07-12,C0269,BOOKS,8555.0,2,17110
16935,2024-07-25,C0271,BOOKS,554.0,4,2216
16936,2024-08-30,ID_265,Beauty,2749.0,2,5498
16937,13/08/2024,C0372,Home,9008.0,2,18016
16938,2024-09-05,ID_355,Beauty,9556.0,4,38224
16939,2024-06-03,C0255,N/A,7687.0,1,7687
16940,2024-06-15,C0003,Home,1489.0,3,4467
16941,2024-08-19,C0082,BOOKS,7298.0,4,29192
16942,2024-08-19,C0046,Home,,2,19380
16943,2024-06-19,ID_289,Beauty,951.0,2,1902
16944,2024-07-04,ID_121,Home,928.0,1,928
16945,28/06/2024,C0153,Clothing,8507.0,2,17014
16946,02/06/2024,C0036,Clothing,1709.0,2,3418
16947,2024-06-16,ID_155,Clothing,2445.0,3,7335
16948,25/06/2024,C0354,Electronics ,4364.0,4,17456
16949,2024-08-09,ID_240,BOOKS,8272.0,3,24816
16950,2024-06-13,C0337,Electronics ,9195.0,3,27585
16951,2024-08-10,C0348,BOOKS,1536.0,2,3072
16952,2024-08-02,ID_158,Home,6913.0,1,6913
16953,2024-09-12,ID_019,N/A,9905.0,1,9905
16954,2024-09-13,ID_066,BOOKS,9236.0,4,36944
16955,2024-08-07,ID_074,Beauty,1111.0,1,1111
16956,2024-09-10,ID_111,BOOKS,8297.0,2,16594
16957,2024-09-11,ID_208,Electronics ,6923.0,3,20769
16958,2024-09-30,C0361,N/A,6510.0,3,19530
16959,2024-09-02,ID_193,Clothing,3816.0,3,11448
16960,2024-09-09,C0255,Electronics ,4223.0,2,8446
16961,2024-07-15,ID_021,BOOKS,4969.0,3,14907
16962,2024-09-20,ID_285,N/A,861.0,4,3444
16963,2024-06-22,ID_326,BOOKS,425.0,3,1275
16964,2024-07-04,ID_201,Beauty,5897.0,1,5897
16965,17/06/2024,C0021,BOOKS,2497.0,3,7491
16966,26/06/2024,C0362,Beauty,5758.0,1,5758
16967,07/09/2024,ID_229,Home,4056.0,4,16224
16968,12/06/2024,C0303,BOOKS,1578.0,3,4734
16969,2024-08-30,ID_276,Home,9595.0,4,38380
16970,2024-09-05,ID_349,BOOKS,5488.0,3,16464
16971,30/07/2024,C0239,Clothing,2823.0,1,2823
16972,03/06/2024,ID_109,Clothing,5944.0,3,17832
16973,2024-09-06,ID_068,Electronics ,175.0,3,525
16974,2024-07-10,C0281,Electronics ,,3,28074
16975,2024-06-05,C0329,Beauty,4139.0,1,4139
16976,2024-06-29,C0271,Home,9975.0,4,39900
16977,2024-06-08,ID_186,Home,4120.0,2,8240
16978,2024-08-18,ID_328,Home,4787.0,3,14361
16979,2024-06-06,C0255,Beauty,2009.0,1,2009
16980,2024-08-10,ID_257,Beauty,9574.0,1,9574
16981,30/08/2024,C0163,Beauty,6773.0,1,6773
16982,2024-08-10,C0054,Home,7262.0,4,29048
16983,2024-07-24,C0120,Electronics ,7968.0,2,15936
16984,2024-08-31,ID_004,Clothing,2350.0,2,4700
16985,2024-07-23,C0154,Beauty,5372.0,4,21488
16986,2024-08-02,C0031,Electronics ,4527.0,1,4527
16987,10/09/2024,C0233,BOOKS,2046.0,2,4092
16988,2024-07-17,C0179,Electronics ,1180.0,3,3540
16989,2024-06-05,C0088,Beauty,3923.0,3,11769
16990,2024-09-28,C0276,Electronics ,7402.0,4,29608
16991,2024-09-17,C0278,Electronics ,175.0,3,525
16992,2024-07-02,C0031,Beauty,5165.0,1,5165
16993,2024-06-05,ID_097,Clothing,4356.0,2,8712
16994,01/06/2024,ID_136,Home,6406.0,1,6406
16995,2024-09-13,ID_360,Beauty,3634.0,1,3634
16996,2024-08-01,ID_186,Home,9504.0,1,9504
16997,05/06/2024,ID_027,BOOKS,5419.0,2,10838
16998,2024-08-23,ID_342,BOOKS,8127.0,1,8127
16999,2024-08-06,ID_289,Electronics ,5193.0,1,5193
17000,21/07/2024,C0145,Home,2085.0,1,2085
17001,2024-06-04,C0373,Beauty,8407.0,2,16814
17002,14/07/2024,ID_371,BOOKS,7493.0,1,7493
17003,25/08/2024,C0374,Electronics ,,3,2832
17004,2024-08-11,C0298,Electronics ,7287.0,3,21861
17005,2024-07-06,ID_091,Home,5307.0,2,10614
17006,15/06/2024,C0308,N/A,4564.0,1,4564
17007,2024-06-23,C0172,N/A,3142.0,1,3142
17008,2024-09-23,ID_008,N/A,444.0,3,1332
17009,2024-06-26,ID_215,Beauty,2552.0,3,7656
17010,02/06/2024,C0343,Beauty,9076.0,2,18152
17011,2024-08-11,C0216,N/A,6801.0,2,13602
17012,2024-09-26,ID_127,Electronics ,8497.0,1,8497
17013,2024-06-08,ID_015,Beauty,1039.0,1,1039
17014,2024-06-23,C0211,Clothing,2036.0,3,6108
17015,2024-06-02,C0231,Beauty,3454.0,2,6908
17016,10/07/2024,C0350,Beauty,729.0,2,1458
17017,2024-09-22,ID_331,Clothing,4145.0,2,8290
17018,2024-09-22,ID_152,BOOKS,1717.0,1,1717
17019,28/06/2024,ID_220,Electronics ,9915.0,3,29745
17020,2024-06-18,ID_131,Electronics ,2492.0,4,9968
17021,27/08/2024,ID_070,Beauty,1044.0,4,4176
17022,08/09/2024,ID_313,BOOKS,8026.0,4,32104
17023,10/06/2024,ID_332,Electronics ,3517.0,2,7034
17024,2024-06-02,C0007,Clothing,7014.0,4,28056
17025,31/08/2024,C0184,Clothing,8454.0,2,16908
17026,2024-07-07,ID_266,Clothing,1260.0,4,5040
17027,2024-07-30,ID_351,Clothing,6643.0,2,13286
17028,2024-07-28,ID_296,BOOKS,1853.0,3,5559
17029,2024-09-17,C0009,BOOKS,9954.0,4,39816
17030,2024-09-10,ID_099,Electronics ,6745.0,2,13490
17031,2024-06-10,C0240,N/A,4438.0,3,13314
17032,06/08/2024,ID_014,Home,1682.0,1,1682
17033,2024-09-27,ID_225,Electronics ,9610.0,3,28830
17034,2024-09-11,ID_251,Home,7566.0,4,30264
17035,2024-09-26,ID_050,Beauty,670.0,2,1340
17036,2024-08-17,ID_306,BOOKS,9653.0,3,28959
17037,2024-07-21,C0254,Electronics ,7538.0,4,30152
17038,2024-09-20,ID_205,N/A,5904.0,4,23616
17039,2024-09-14,C0347,Electronics ,6946.0,2,13892
17040,30/07/2024,C0283,Electronics ,,1,4072
17041,2024-09-26,C0309,Home,4424.0,2,8848
17042,2024-08-19,C0332,Clothing,410.0,2,820
17043,09/06/2024,C0022,Home,9273.0,3,27819
17044,2024-07-02,C0150,BOOKS,4189.0,4,16756
17045,2024-09-21,C0175,BOOKS,2741.0,1,2741
17046,2024-06-03,C0338,Electronics ,2696.0,3,8088
17047,31/07/2024,ID_042,BOOKS,7418.0,3,22254
17048,2024-07-27,C0313,Home,6870.0,2,13740
17049,2024-06-05,ID_279,Beauty,,3,2418
17050,2024-08-26,C0107,Beauty,9296.0,4,37184
17051,2024-08-26,ID_131,Electronics ,6420.0,2,12840
17052,06/06/2024,ID_260,Beauty,4212.0,1,4212
17053,2024-09-28,ID_144,Electronics ,5508.0,4,22032
17054,2024-08-22,ID_125,Beauty,9168.0,4,36672
17055,2024-08-02,C0096,Beauty,,3,5127
17056,06/08/2024,C0150,BOOKS,5337.0,4,21348
17057,2024-09-08,C0140,Beauty,8292.0,4,33168
17058,2024-08-03,ID_336,Clothing,720.0,4,2880
17059,2024-08-07,C0297,Clothing,3362.0,3,10086
17060,2024-06-26,C0315,BOOKS,8961.0,3,26883
17061,2024-06-10,C0290,Clothing,942.0,2,1884
17062,2024-07-11,ID_226,Electronics ,403.0,2,806
17063,2024-09-19,ID_133,Clothing,7229.0,4,28916
17064,2024-09-20,ID_041,Clothing,1370.0,1,1370
17065,2024-06-21,ID_178,Home,4133.0,4,16532
17066,2024-08-09,C0049,BOOKS,143.0,4,572
17067,2024-06-13,C0065,N/A,5842.0,1,5842
17068,2024-07-07,C0011,N/A,1368.0,3,4104
17069,19/07/2024,ID_172,Home,2692.0,4,10768
17070,27/08/2024,C0040,BOOKS,4993.0,2,9986
17071,2024-08-06,C0337,Beauty,8565.0,1,8565
17072,07/06/2024,ID_263,Home,4884.0,4,19536
17073,2024-09-26,ID_150,Electronics ,9733.0,2,19466
17074,2024-08-28,ID_031,Home,2383.0,1,2383
17075,2024-08-27,ID_091,BOOKS,175.0,4,700
17076,2024-08-08,ID_236,N/A,854.0,4,3416
17077,2024-06-09,C0305,Beauty,,3,20049
17078,2024-06-10,C0151,Beauty,,1,773
17079,2024-09-30,C0062,Clothing,7242.0,1,7242
17080,2024-09-30,C0005,Home,9277.0,4,37108
17081,2024-06-12,C0230,Electronics ,6384.0,1,6384
17082,2024-06-29,ID_145,BOOKS,,1,770
17083,2024-09-18,C0315,Home,354.0,2,708
17084,2024-08-07,ID_351,BOOKS,3655.0,1,3655
17085,2024-07-18,ID_289,Beauty,3237.0,1,3237
17086,2024-09-24,ID_250,Clothing,6604.0,1,6604
17087,2024-06-30,C0283,Clothing,517.0,4,2068
17088,2024-09-05,C0133,Electronics ,5903.0,4,23612
17089,29/08/2024,C0015,Home,2448.0,2,4896
17090,08/07/2024,C0245,Home,5547.0,1,5547
17091,2024-08-01,ID_263,Electronics ,5562.0,2,11124
17092,01/09/2024,C0317,Clothing,1002.0,4,4008
17093,2024-06-07,C0065,BOOKS,6085.0,2,12170
17094,2024-09-18,ID_210,Clothing,8201.0,1,8201
17095,2024-08-10,ID_344,Clothing,9180.0,1,9180
17096,2024-09-12,ID_294,Clothing,8834.0,1,8834
17097,2024-09-02,ID_093,BOOKS,5773.0,2,11546
17098,2024-06-28,C0036,Home,7057.0,4,28228
17099,2024-07-10,ID_026,Electronics ,5468.0,1,5468
17100,19/08/2024,ID_171,Home,5134.0,2,10268
17101,09/09/2024,C0321,Electronics ,5538.0,2,11076
17102,2024-09-04,C0031,Electronics ,1877.0,1,1877
17103,2024-07-28,ID_332,BOOKS,4041.0,4,16164
17104,23/09/2024,C0057,Electronics ,4721.0,2,9442
17105,2024-08-18,ID_333,BOOKS,2712.0,2,5424
17106,2024-08-31,ID_309,Clothing,1585.0,1,1585
17107,2024-08-05,ID_040,BOOKS,1993.0,3,5979
17108,2024-08-21,ID_251,Home,3644.0,4,14576
17109,26/06/2024,C0204,Home,7977.0,4,31908
17110,24/08/2024,C0173,Clothing,8427.0,2,16854
17111,29/09/2024,C0337,Electronics ,5221.0,1,5221
17112,2024-07-31,ID_025,Home,7854.0,1,7854
17113,2024-07-10,C0267,Electronics ,4996.0,3,14988
17114,18/09/2024,C0167,N/A,897.0,2,1794
17115,2024-08-06,C0157,Home,2798.0,2,5596
17116,2024-07-21,C0351,BOOKS,8011.0,3,24033
17117,2024-09-05,ID_364,Home,9728.0,1,9728
17118,2024-06-23,C0277,Clothing,1096.0,2,2192
17119,2024-09-09,C0352,Home,6595.0,3,19785
17120,14/06/2024,C0048,Clothing,6209.0,3,18627
17121,2024-08-09,C0189,Home,2826.0,2,5652
17122,2024-06-21,ID_034,Clothing,4371.0,4,17484
17123,2024-09-10,ID_107,BOOKS,1964.0,3,5892
17124,2024-06-17,ID_011,Home,9058.0,4,36232
17125,01/08/2024,C0196,Home,4354.0,1,4354
17126,2024-07-25,ID_359,BOOKS,3975.0,1,3975
17127,2024-09-15,C0103,Clothing,9122.0,4,36488
17128,07/07/2024,C0064,Beauty,5340.0,3,16020
17129,2024-09-06,C0127,Electronics ,406.0,2,812
17130,2024-09-27,ID_042,Beauty,7430.0,2,14860
17131,11/07/2024,C0062,Clothing,4436.0,4,17744
17132,2024-09-28,ID_229,Home,,3,20559
17133,2024-09-24,C0311,BOOKS,8900.0,3,26700
17134,2024-07-26,ID_272,Electronics ,3015.0,4,12060
17135,21/09/2024,ID_080,BOOKS,959.0,4,3836
17136,14/07/2024,ID_211,Beauty,4857.0,3,14571
17137,24/06/2024,C0361,Home,5439.0,3,16317
17138,2024-06-10,ID_234,Beauty,526.0,4,2104
17139,2024-09-14,ID_034,Clothing,9574.0,2,19148
17140,2024-08-19,C0205,Clothing,4602.0,4,18408
17141,2024-06-06,C0205,BOOKS,6207.0,1,6207
17142,06/07/2024,ID_327,BOOKS,1268.0,1,1268
17143,22/06/2024,ID_238,Home,4377.0,2,8754
17144,25/07/2024,ID_290,Electronics ,6567.0,4,26268
17145,2024-07-09,C0310,Clothing,7139.0,1,7139
17146,2024-09-23,C0163,Beauty,1165.0,3,3495
17147,2024-08-22,C0348,BOOKS,9335.0,1,9335
17148,21/09/2024,C0201,Home,6064.0,2,12128
17149,2024-07-31,ID_243,Home,1875.0,4,7500
17150,2024-07-06,ID_275,Beauty,4283.0,2,8566
17151,2024-07-15,ID_347,Beauty,948.0,3,2844
17152,15/07/2024,C0125,Home,9358.0,3,28074
17153,2024-08-31,C0223,Home,2995.0,3,8985
17154,2024-09-21,C0019,Home,888.0,2,1776
17155,2024-08-27,C0042,Home,6612.0,1,6612
17156,2024-08-28,ID_329,Electronics ,2694.0,4,10776
17157,29/06/2024,ID_323,Beauty,4815.0,4,19260
17158,21/09/2024,ID_245,BOOKS,2315.0,2,4630
17159,2024-08-19,C0219,Beauty,7376.0,4,29504
17160,13/07/2024,ID_192,N/A,6799.0,3,20397
17161,2024-09-18,ID_101,BOOKS,3062.0,3,9186
17162,2024-07-02,C0008,Clothing,1248.0,2,2496
17163,2024-07-09,C0101,Electronics ,,4,9636
17164,2024-06-24,C0351,Clothing,,3,1011
17165,2024-07-18,ID_352,Beauty,1980.0,4,7920
17166,2024-06-30,ID_208,Electronics ,7347.0,1,7347
17167,2024-07-11,ID_190,Beauty,4424.0,1,4424
17168,2024-08-04,C0332,Home,,2,8674
17169,2024-09-07,ID_348,BOOKS,1159.0,3,3477
17170,2024-08-11,ID_291,Clothing,1066.0,2,2132
17171,2024-06-19,C0129,BOOKS,4116.0,2,8232
17172,2024-07-02,ID_032,BOOKS,4524.0,3,13572
17173,2024-06-15,C0300,Electronics ,6770.0,4,27080
17174,2024-06-03,ID_150,Electronics ,3125.0,1,3125
17175,2024-06-15,C0266,BOOKS,8693.0,1,8693
17176,2024-08-21,C0230,Home,8775.0,3,26325
17177,2024-08-04,C0145,Beauty,5502.0,2,11004
17178,28/07/2024,ID_269,Beauty,5880.0,2,11760
17179,2024-07-18,ID_132,BOOKS,7267.0,3,21801
17180,2024-09-30,C0058,BOOKS,,1,5449
17181,2024-07-30,ID_365,Beauty,1404.0,3,4212
17182,2024-06-30,C0047,BOOKS,,1,3145
17183,2024-06-01,ID_112,N/A,6090.0,4,24360
17184,2024-08-31,ID_095,BOOKS,5989.0,2,11978
17185,2024-09-15,C0277,Beauty,5544.0,1,5544
17186,2024-09-20,ID_343,Electronics ,611.0,3,1833
17187,22/06/2024,C0201,Beauty,,2,16262
17188,2024-09-27,ID_007,Clothing,4555.0,2,9110
17189,2024-06-10,ID_207,Clothing,5713.0,3,17139
17190,2024-09-25,ID_253,Beauty,1676.0,2,3352
17191,2024-08-10,C0053,Electronics ,1460.0,1,1460
17192,2024-08-06,C0261,Home,8530.0,3,25590
17193,2024-08-09,ID_263,Home,9870.0,1,9870
17194,2024-09-27,ID_014,Home,1598.0,4,6392
17195,2024-08-06,ID_368,BOOKS,9353.0,4,37412
17196,2024-09-13,ID_080,Home,3150.0,2,6300
17197,2024-07-24,ID_229,BOOKS,8579.0,1,8579
17198,2024-07-02,ID_289,BOOKS,8009.0,2,16018
17199,2024-07-17,C0091,Electronics ,9179.0,1,9179
17200,08/06/2024,C0325,Clothing,1377.0,3,4131
17201,2024-09-20,C0259,Clothing,2678.0,4,10712
17202,2024-06-07,ID_300,Clothing,233.0,1,233
17203,2024-06-19,C0168,Beauty,7291.0,3,21873
17204,2024-07-30,C0210,Beauty,5739.0,1,5739
17205,2024-09-12,ID_208,Home,,3,2583
17206,2024-09-23,C0258,Home,7337.0,1,7337
17207,2024-07-09,ID_192,N/A,1020.0,2,2040
17208,2024-06-02,C0052,BOOKS,8253.0,3,24759
17209,2024-08-08,C0118,Home,8631.0,2,17262
17210,2024-06-27,C0029,Beauty,3584.0,3,10752
17211,2024-06-27,C0118,Clothing,8607.0,4,34428
17212,2024-06-14,C0317,Beauty,3955.0,1,3955
17213,2024-08-08,C0250,Home,3267.0,4,13068
17214,04/07/2024,C0137,Home,936.0,4,3744
17215,2024-06-24,C0249,Electronics ,9064.0,1,9064
17216,2024-08-29,C0209,BOOKS,4166.0,4,16664
17217,2024-09-03,ID_308,BOOKS,1420.0,3,4260
17218,2024-09-06,C0237,Electronics ,139.0,1,139
17219,2024-08-26,ID_156,BOOKS,6406.0,4,25624
17220,2024-09-01,C0107,Beauty,4760.0,1,4760
17221,2024-08-31,ID_071,Electronics ,455.0,4,1820
17222,30/06/2024,ID_169,N/A,9969.0,4,39876
17223,2024-08-03,C0095,Electronics ,3789.0,4,15156
17224,25/09/2024,C0265,Electronics ,5937.0,2,11874
17225,2024-08-25,C0174,Beauty,3070.0,3,9210
17226,2024-09-06,ID_021,Beauty,4084.0,4,16336
17227,2024-06-05,ID_262,Electronics ,9809.0,2,19618
17228,2024-09-27,C0204,Beauty,6054.0,4,24216
17229,2024-06-15,C0010,Home,8349.0,4,33396
17230,2024-09-09,C0205,BOOKS,2421.0,2,4842
17231,2024-09-13,ID_242,Clothing,1038.0,4,4152
17232,2024-07-10,C0062,Beauty,8940.0,4,35760
17233,21/07/2024,C0197,Electronics ,6094.0,3,18282
17234,2024-06-12,ID_098,BOOKS,7956.0,2,15912
17235,2024-08-17,C0314,Clothing,2641.0,2,5282
17236,2024-07-23,ID_191,Home,8515.0,1,8515
17237,2024-09-17,ID_147,Home,7639.0,3,22917
17238,2024-07-29,C0194,Beauty,2607.0,4,10428
17239,2024-06-10,ID_321,Beauty,2749.0,2,5498
17240,2024-09-08,ID_172,Home,2372.0,3,7116
17241,2024-09-12,ID_152,BOOKS,,1,1177
17242,2024-09-05,ID_085,Electronics ,1089.0,3,3267
17243,06/07/2024,ID_108,BOOKS,9791.0,1,9791
17244,2024-09-16,C0368,Beauty,4760.0,4,19040
17245,2024-06-13,C0008,Beauty,5252.0,1,5252
17246,2024-07-29,ID_266,Electronics ,3035.0,1,3035
17247,2024-08-17,C0268,Clothing,3727.0,4,14908
17248,2024-06-22,ID_002,Beauty,3982.0,2,7964
17249,09/06/2024,C0007,Beauty,7719.0,2,15438
17250,20/09/2024,ID_188,Electronics ,4325.0,2,8650
17251,2024-08-27,ID_358,Clothing,5661.0,2,11322
17252,2024-08-12,C0228,Home,9675.0,3,29025
17253,14/09/2024,ID_122,BOOKS,7074.0,3,21222
17254,2024-07-24,C0331,BOOKS,9819.0,2,19638
17255,10/09/2024,C0195,BOOKS,3039.0,1,3039
17256,2024-06-18,ID_084,Beauty,4591.0,3,13773
17257,04/07/2024,C0154,Beauty,4317.0,3,12951
17258,2024-06-28,ID_095,Home,5908.0,2,11816
17259,2024-06-12,C0133,Beauty,5991.0,4,23964
17260,2024-09-08,C0320,BOOKS,3222.0,2,6444
17261,2024-09-21,ID_308,Beauty,4929.0,3,14787
17262,23/09/2024,ID_196,Clothing,2764.0,1,2764
17263,15/09/2024,C0170,BOOKS,9378.0,1,9378
17264,2024-06-12,C0136,Electronics ,8742.0,4,34968
17265,2024-06-26,C0191,Electronics ,,4,38440
17266,2024-07-27,ID_071,Electronics ,3920.0,2,7840
17267,2024-08-07,C0301,Clothing,3478.0,4,13912
17268,2024-06-11,ID_231,Home,2949.0,3,8847
17269,2024-07-03,ID_303,Beauty,9510.0,2,19020
17270,2024-08-17,ID_369,Clothing,,3,23445
17271,2024-06-12,ID_235,Electronics ,1454.0,1,1454
17272,2024-06-27,C0224,Clothing,3635.0,1,3635
17273,2024-09-07,ID_048,N/A,6742.0,2,13484
17274,2024-07-31,C0209,Clothing,2420.0,1,2420
17275,2024-09-20,C0210,Clothing,7908.0,1,7908
17276,2024-08-20,C0137,Home,9340.0,2,18680
17277,2024-09-04,ID_108,Beauty,,3,25569
17278,2024-09-26,C0362,Home,236.0,3,708
17279,2024-06-12,C0371,Beauty,8982.0,4,35928
17280,07/06/2024,ID_084,Electronics ,6280.0,2,12560
17281,2024-06-09,ID_156,Electronics ,4647.0,4,18588
17282,07/08/2024,C0010,Beauty,2106.0,4,8424
17283,2024-06-10,ID_079,BOOKS,7979.0,1,7979
17284,2024-08-20,ID_097,Home,7562.0,4,30248
17285,15/07/2024,ID_010,Electronics ,2925.0,4,11700
17286,2024-08-25,ID_112,Electronics ,6963.0,1,6963
17287,2024-08-18,ID_170,Beauty,1747.0,4,6988
17288,2024-08-06,ID_355,Clothing,5719.0,2,11438
17289,2024-08-27,ID_309,Beauty,,3,13008
17290,13/08/2024,C0131,Home,7297.0,1,7297
17291,2024-08-12,C0009,Beauty,,3,9924
